"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"COA6",492.856981676054,-0.138149720105275,0.473829166926676,-0.291560186134877,0.770622920208311,0.978913795170374
"COA1",706.048891139177,0.0932855145245521,0.316090077568956,0.295123197925128,0.767899769154474,0.978913795170374
"ARHGAP11B",5443.14065782764,0.113477244981606,0.390969243394383,0.29024596409784,0.771628074612449,0.978913795170374
"MFAP1",1185.07828944106,0.137076072207925,0.473863942164621,0.289273059228264,0.772372427051532,0.978913795170374
"SNX7",1442.46614227482,-0.110421196647588,0.376486671036087,-0.29329377410284,0.769297612063906,0.978913795170374
"TIGD1",121.876873778103,0.12496661889108,0.428177983747698,0.291856712942802,0.770396181256622,0.978913795170374
"PPTC7",864.520945591729,-0.112079950290285,0.380400097282562,-0.294637017947531,0.768271180567785,0.978913795170374
"LCORL",777.638920759364,0.126133348681562,0.423025077179145,0.298169908797501,0.765573487091407,0.978913795170374
"TBRG1",1274.10555749105,-0.0562724396373561,0.190489609694026,-0.295409496233122,0.767681079890002,0.978913795170374
"FREM3",8.02923558990523,-0.897344793005897,3.08462173902414,-0.290909183986294,0.771120777141472,0.978913795170374
"SLC25A45",109.350245390547,-0.16957962837257,0.582067921113532,-0.291339931683838,0.77079135026179,0.978913795170374
"CASP5",40.5117574666157,0.565945864805219,1.94198469099154,0.291426532572848,0.770725124692309,0.978913795170374
"PDLIM4",473.598744063464,0.249834566544403,0.857972220741703,0.291191906339841,0.7709045523068,0.978913795170374
"LOC375196",21.777039748095,0.421566907456871,1.46241235840886,0.2882681516146,0.773141484188486,0.978913795170374
"LRTOMT",839.895594839109,0.102127991312811,0.344981994714771,0.29603861325357,0.767200593186664,0.978913795170374
"NDST3",50.2809516120807,-0.253996813003667,0.871311310901371,-0.291510978711969,0.77066054851609,0.978913795170374
"PGAM1",23596.2755026607,0.124559852553682,0.423328211678427,0.294239431999636,0.76857495117621,0.978913795170374
"XGY2",13.4386880124846,-0.596790250384275,2.03344799612025,-0.293486851654397,0.769150048114395,0.978913795170374
"PUS7L",1822.67444622472,-0.0827164482111512,0.281349342150009,-0.293999081636554,0.768758605126427,0.978913795170374
"ZBTB1",3140.69270835272,-0.154138202684994,0.520608874168293,-0.296072945224455,0.76717437479462,0.978913795170374
"TGOLN2",5696.32312399885,-0.10614989165915,0.366110937419701,-0.289939143602975,0.771862794930206,0.978913795170374
"HDAC10",972.870648042163,0.139014245038779,0.479797693251932,0.28973512585394,0.772018881823202,0.978913795170374
"SYCP3",264.601034481286,-0.354319271170631,1.22863111932827,-0.288385395418234,0.773051745853993,0.978913795170374
"ZNF92",3020.25817477107,-0.125020603468534,0.424318845309154,-0.294638347673304,0.768270164666991,0.978913795170374
"CHKB-CPT1B",847.144096429143,-0.254378670898588,0.859968402160204,-0.295800020395633,0.767382807419835,0.978913795170374
"PLEKHO2",853.562679445043,0.0969432368223753,0.330256536436065,0.293539191891642,0.769110047327347,0.978913795170374
"GSPT1",7834.92912605686,0.0872866194053543,0.302691321806183,0.288368423926092,0.773064735635753,0.978913795170374
"CAPN12",400.308473053533,0.222459726220126,0.766382637544033,0.290272398306185,0.771607853193368,0.978913795170374
"PTGFRN",4659.32807527954,-0.116635782007218,0.403078491587444,-0.289362455307082,0.77230402292961,0.978913795170374
"PLCXD1",2164.21253746821,-0.12459527636745,0.427035265261116,-0.291768119645259,0.770463921985695,0.978913795170374
"MAP1LC3A",165.871211519114,-0.333136989652854,1.13738743888099,-0.292896666751135,0.769601136732837,0.978913795170374
"TLE6",22.870767066124,0.882374002147227,3.06725674525533,0.28767529927586,0.773595299420564,0.978913795170374
"TNFRSF18",223.679828263209,-0.183799175974226,0.627998672054204,-0.292674465971422,0.769770988880297,0.978913795170374
"LOC100190986",157.651690437277,0.144031826183928,0.498292685927101,0.289050652862682,0.772542615703659,0.978913795170374
"CSDE1",22995.3812901295,-0.0901818558652255,0.305216998759926,-0.29546799893724,0.767636394813009,0.978913795170374
"RAB11FIP4",696.673327837181,-0.167169403826507,0.574287579710032,-0.291090056154294,0.770982444838342,0.978913795170374
"CD48",405.923494032435,-0.33645491915163,1.13780613419774,-0.295704961538867,0.767455407797493,0.978913795170374
"FCGR2B",1927.78083202822,-0.129915664096072,0.438880437768808,-0.296016073891425,0.767217806029172,0.978913795170374
"CIAPIN1",915.35625328866,-0.0838619396414583,0.284482306146835,-0.294787893058534,0.768155915623035,0.978913795170374
"ITFG2",1030.5923492662,0.0598546822762303,0.20135735673839,0.297255999213356,0.766271071664054,0.978913795170374
"ZNF639",814.403950628166,0.127203019344115,0.439725747120684,0.289278078841272,0.772368586095468,0.978913795170374
"C9orf41",902.657491974599,0.091142645083013,0.30601087642484,0.29784119488772,0.76582437161957,0.978913795170374
"NHLRC2",2502.92936759933,0.115203162740056,0.390807580356856,0.294782313676876,0.768160178044744,0.978913795170374
"C5orf28",239.029681835124,0.125268107395108,0.429344984450462,0.291765624222778,0.770465830075691,0.978913795170374
"ZNF774",192.291525433182,0.235267637063952,0.803304794510987,0.29287468302386,0.769617940786528,0.978913795170374
"SLAMF1",213.667178928327,0.30574947626037,1.0592718372126,0.288641183046015,0.772855976694579,0.978913795170374
"NUPL2",1349.47611949929,0.09095442184146,0.309120312358779,0.294236315780809,0.768577332224947,0.978913795170374
"CCDC73",649.347444894906,0.128039036898494,0.444855348919876,0.287821731736793,0.77348320143644,0.978913795170374
"C19orf18",22.5944679692831,-0.601612890420271,2.06534152747677,-0.291289785450284,0.77082969893314,0.978913795170374
"PCDH11X",81.282794249361,-0.448293537767191,1.52363926844889,-0.294225507999389,0.768585590280125,0.978913795170374
"NPIPB5",280209.323419749,0.0732424491776884,0.247872169697008,0.295484762437098,0.767623590790284,0.978913795170374
"CDC42BPB",12008.1173051732,-0.0864606153552632,0.291343987025075,-0.296764715270481,0.766646145655766,0.978913795170374
"ANXA2P1",58.8260005302893,-0.223234941759227,0.762253000401455,-0.292862004664666,0.769627631996182,0.978913795170374
"F8",415.684446449285,0.156283546385714,0.535031586521664,0.292101532550146,0.770208994955462,0.978913795170374
"FASTKD3",627.586182349383,-0.09421645213341,0.318553714763134,-0.295763156312481,0.767410961801426,0.978913795170374
"PAF1",4100.16942174931,0.0873450286410702,0.300861826276823,0.29031608869084,0.771574431629365,0.978913795170374
"MFSD7",182.814306926746,0.207868743108877,0.716805712164582,0.289993145396628,0.771821481578789,0.978913795170374
"MYPN",26.4875202318593,0.683244813441089,2.37239398633159,0.287998038006151,0.773348240517827,0.978913795170374
"SEPHS2",470.142051132253,0.109314376350443,0.378158099493697,0.289070567301877,0.7725273764331,0.978913795170374
"FMO2",471.112792782837,0.431597806095168,1.45698872195452,0.296225907305713,0.767057565054204,0.978913795170374
"C12orf36",88.3306284851011,-0.545115325933801,1.89172341497235,-0.288158047640262,0.773225760463659,0.978913795170374
"YIPF3",1504.05952691653,0.103583114357284,0.347567865072551,0.298022702230144,0.765685836615574,0.978913795170374
"CHMP7",1591.88442010188,0.0884285185596695,0.311122427185563,0.28422418582807,0.776238581829325,0.978958168856226
"GOLGA8R",3199.09329628441,0.108742682605064,0.383899202357118,0.283258422881293,0.7769787463266,0.978958168856226
"C16orf54",21.9936209007929,0.67320051176574,2.34510666162515,0.287066052381265,0.774061744962487,0.978958168856226
"KRTAP3-2",10.7625458241102,-0.867189249217438,3.05665606416947,-0.283705209553259,0.77663630206438,0.978958168856226
"STOM",7614.59633820261,-0.156006793553222,0.546139779256036,-0.285653599094609,0.775143446942639,0.978958168856226
"CSDC2",17.4716239200249,0.58285268416393,2.0370961694349,0.286119375662866,0.774786691986366,0.978958168856226
"LSM7",518.321246766481,-0.131162976697378,0.456832543902456,-0.287113907378245,0.774025103741558,0.978958168856226
"SLC6A20",10.8031922713285,0.862104923045882,3.04016384569184,0.283571862176953,0.776738502997937,0.978958168856226
"BCORL1",1516.43039894248,0.108618808383088,0.383960205564016,0.282890796517656,0.777260549858017,0.978958168856226
"PPHLN1",1633.83508703383,-0.0690100803023067,0.242452555209502,-0.284633338851288,0.775925066578303,0.978958168856226
"TTC19",7626.2372086895,0.110608331946514,0.385737636410776,0.286744982874125,0.774307591838827,0.978958168856226
"DIAPH3",3279.12408520273,0.160879499468887,0.564192032483198,0.285150250635059,0.775529032921838,0.978958168856226
"GNPDA1",614.982705211828,0.0750905398582839,0.262688017865506,0.285854453767775,0.774989599328878,0.978958168856226
"EFCAB4B",394.940827287704,0.160203284043091,0.563076360784044,0.284514313156424,0.776016266761755,0.978958168856226
"ASB9P1",151.023725988946,-0.172314318752882,0.608858945847267,-0.283011886296745,0.777167725399897,0.978958168856226
"EVA1B",181.122686999171,0.152533374523355,0.539383959398744,0.282791825499197,0.77733642097775,0.978958168856226
"TMEM132B",61.0743503470768,0.448796864693897,1.57850840907077,0.284317056605414,0.776167415999148,0.978958168856226
"NDUFA11",1926.97901350695,-0.0707049027652763,0.248537277447071,-0.284484096275392,0.776039420112053,0.978958168856226
"ARL10",110.656265446227,0.220485988941947,0.779296224634254,0.282929625439193,0.777230784211623,0.978958168856226
"TRIM24",2034.05659446226,0.174276706471145,0.606427713659884,0.287382490188911,0.773819466805661,0.978958168856226
"ACKR1",114.740919097708,-0.28582239872797,1.00085171344592,-0.285579167111468,0.775200461465271,0.978958168856226
"FAM53C",1157.97874570087,-0.111044112126557,0.388759446382168,-0.285637077529418,0.775156102273351,0.978958168856226
"LST1",179.999548152531,0.230252127658364,0.814039567826968,0.28285127254073,0.777290848658834,0.978958168856226
"PIP5K1P1",67.1603200487608,-0.228298949489512,0.801964713814831,-0.284674556818749,0.775893485158176,0.978958168856226
"PAFAH1B2",1305.41858763188,0.110561607826793,0.388851164207369,0.284328858966286,0.776158372117568,0.978958168856226
"GXYLT1",613.143243362326,0.111692049687589,0.39406004657072,0.283439162786437,0.776840211134691,0.978958168856226
"SLC5A3",2078.4865357456,-0.128427509348324,0.449098846444889,-0.285967132547699,0.77490329521459,0.978958168856226
"CCDC28A",580.12302338706,0.156879851522087,0.551961678210419,0.28422236128915,0.776239979971757,0.978958168856226
"SLC8A1",601.135497907256,0.156215448702614,0.549375824700805,0.284350788074248,0.776141568419846,0.978958168856226
"FEM1B",3270.17986939636,0.0728643510323741,0.253509574957694,0.287422481160855,0.773788849595324,0.978958168856226
"SETD4",1023.85602855266,-0.0712848408909827,0.25219606702384,-0.28265643367168,0.777440215705859,0.978958168856226
"LHX6",12.4880033751613,0.855574647583269,2.9905894112348,0.286088971080122,0.774809978495681,0.978958168856226
"C9orf106",12.5917942914177,-0.7143102105228,2.51507842915693,-0.284011107662452,0.776401868325,0.978958168856226
"FAM71F2",95.1900181315489,-0.333036641523396,1.17816851301838,-0.282673181165045,0.777427376447352,0.978958168856226
"NUDT19",1467.39613295167,-0.126297935315063,0.443882006386861,-0.284530423621158,0.776003922378004,0.978958168856226
"CACNB3",1408.00549955692,-0.131107663524231,0.457058859742515,-0.286850721148019,0.774226624239238,0.978958168856226
"NRROS",165.347146730296,0.131270433816352,0.464393270132253,0.282670835817599,0.777429174475284,0.978958168856226
"ARHGEF16",1573.50736803688,0.119140424417053,0.417460784323901,0.285393092934482,0.775342998644995,0.978958168856226
"PAX6",197.157551050046,-0.856803243326144,2.9905618648471,-0.286502430662792,0.774493332064648,0.978958168856226
"TRPC3",11.8392074991431,-0.567814225199635,1.99559178501677,-0.284534256686602,0.776000985361766,0.978958168856226
"ISG20",746.847588054022,-0.139345582816735,0.485592910934993,-0.286959672760522,0.774143198639584,0.978958168856226
"PGAM5",833.221729601157,-0.0825794156088504,0.289570632170417,-0.285178835263416,0.775507134417436,0.978958168856226
"PRMT7",994.11196605468,-0.092563471004756,0.323950408601256,-0.285733459650272,0.775082275508977,0.978958168856226
"RBP2",43.8328802404386,-0.496101981086644,1.75455235998834,-0.282751311616565,0.777367479506969,0.978958168856226
"ZNF207",7792.96286085906,-0.0722673310696742,0.254076290663403,-0.284431620443535,0.776079629609744,0.978958168856226
"AP5S1",103.88265812564,0.181425105227072,0.636218959727712,0.285161425092892,0.775520472218566,0.978958168856226
"RACGAP1",4387.08940114109,-0.1038506952561,0.364417285243626,-0.284977413150618,0.77566144643597,0.978958168856226
"8.Sep",1354.55256712048,0.0922700720913553,0.321770368213232,0.286757517802912,0.77429799326471,0.978958168856226
"ZNF37BP",446.800445740792,-0.147827987179792,0.51746061646948,-0.285679687448274,0.775123463682565,0.978958168856226
"PRKAG2",1425.96937055108,0.106622246714756,0.375945099162109,0.28361121597912,0.776708340807695,0.978958168856226
"PCDHA7",161.447739621042,-0.386178953861745,1.36195743727013,-0.283547006164739,0.776757553726288,0.978958168856226
"ZBTB17",768.814549326791,-0.109394557261539,0.385092229713242,-0.284073655142301,0.776353935787388,0.978958168856226
"DEPDC7",243.625919009907,-0.22379053447829,0.781741310366678,-0.286271854270207,0.774669913485219,0.978958168856226
"ZNF578",150.396957112882,-0.312048071961876,1.10209432492192,-0.283140984310925,0.777068765528522,0.978958168856226
"UBQLNL",12.9692164966547,0.268885692949131,0.940645746315943,0.285852239275229,0.774991295504119,0.978958168856226
"FAS",3783.30980811986,0.107773409825378,0.377279574115221,0.285659275560104,0.775139098848526,0.978958168856226
"DERA",1003.153253767,-0.093808695321917,0.328500906445794,-0.285566016656932,0.775210534772917,0.978958168856226
"FOXK2",2155.19411407255,-0.10099475614528,0.353432957196133,-0.285753646028078,0.775066813407417,0.978958168856226
"FBXO22",788.644629957758,0.0852032972560543,0.301225744029344,0.282855296882441,0.777287763611488,0.978958168856226
"INSIG1",1203.34054841762,0.167396938140968,0.583270619043319,0.286997034782126,0.774114590677235,0.978958168856226
"SFT2D2",4237.29088445118,-0.0904611620120491,0.319212999964534,-0.283388088900201,0.776879357999574,0.978958168856226
"COMMD9",456.174135511613,0.0944297706086208,0.331728569097895,0.284659747170446,0.775904832344751,0.978958168856226
"TPTE2P1",71.3198327427402,-0.541818214376599,1.891518691238,-0.286446132880653,0.774536445299837,0.978958168856226
"LDB3",38.2689192156846,-0.603851082905722,2.13132063913978,-0.283322495834996,0.776929634285509,0.978958168856226
"FAM13B",4251.62272971467,-0.0872608090024984,0.304132124307156,-0.286917434984178,0.77417554031875,0.978958168856226
"LOC728323",405.24862070213,-0.293118001081159,1.0219770136962,-0.286814671125563,0.77425422876224,0.978958168856226
"GEMIN4",1201.37683385907,0.122125429777663,0.432432226579363,0.282415190800424,0.777625168309017,0.979090855484235
"FUT8-AS1",20.0561627432733,-0.291465023249381,1.03221550000887,-0.282368384554269,0.777661054506318,0.979090855484235
"ZBP1",371.838422733681,-0.301826220854978,1.0698529829833,-0.28211934317679,0.777852001697318,0.979185874167519
"PSMA4",2308.63823999236,0.0980771674904334,0.347581990038217,0.282169877327791,0.777813254624147,0.979185874167519
"OSR1",76.4305906323401,0.482538748177538,1.71159882984876,0.281922807939857,0.778002700391472,0.97919937790418
"NCOR1",18151.2862062191,0.0889881777543577,0.315695867163738,0.281879451111735,0.778035946533334,0.97919937790418
"FOXD4L6",288.864104383624,-0.165962652306748,0.588580535507688,-0.281971017209386,0.777965733860574,0.97919937790418
"MSANTD3",630.759276051618,0.126348499178524,0.448448769948198,0.281745670064207,0.778138532790386,0.979255816087278
"SCNN1A",8432.64900418605,-0.0718108061988983,0.255144568116343,-0.281451440369891,0.778364168209377,0.979321754481996
"GLRX2",230.006443950901,0.0937760201190849,0.333157999439454,0.281476117268279,0.778345243560685,0.979321754481996
"TOMM40L",670.436421516141,-0.11276091299236,0.400586003599155,-0.281489897248616,0.77833467578708,0.979321754481996
"EXT2",5588.80616296501,0.0929857015575781,0.330595468570099,0.281267320328868,0.778505373534453,0.979426752950356
"HDLBP",31676.9753733173,0.0885953510299952,0.315181822646491,0.28109283170611,0.778639199082167,0.979522452135188
"CASP8AP2",1844.63572138278,-0.137210018463162,0.488647687025286,-0.280795391253047,0.778867338721399,0.979609682435517
"DOCK11",2642.36924712773,0.143927075686998,0.512850380326423,0.280641452572171,0.77898541862887,0.979609682435517
"MIR4673",25.0235474552719,0.269472408257257,0.960070030140605,0.280679950209249,0.778955888227209,0.979609682435517
"WDR34",2270.42847665752,0.108317646548483,0.385888907268889,0.280696450476112,0.77894323145697,0.979609682435517
"LOC388282",12.1512449584931,0.565756753935978,2.01605331477131,0.280625889102617,0.778997356997782,0.979609682435517
"GATSL3",80.2525119431729,-0.353835338190498,1.28108049210849,-0.276200707426379,0.782393913913731,0.979686328107157
"GTF2H3",872.321717433133,0.0783403725021223,0.282310683129739,0.277497017235158,0.78139849582882,0.979686328107157
"PRPH2",37.7805035489004,0.646752967912999,2.32583322566213,0.278073664430035,0.780955811509336,0.979686328107157
"ZC3H12A",2612.98953441476,-0.165856344203564,0.594732998511728,-0.278875301385002,0.780340523519342,0.979686328107157
"MMAA",516.243991955124,-0.143118374394215,0.512684646023674,-0.279154789409484,0.780126037750158,0.979686328107157
"AARS",18245.3948094183,-0.0778156417540328,0.277984473712984,-0.279928014376719,0.779532733721022,0.979686328107157
"MDGA1",428.011561695579,-0.286352228378933,1.02825467317212,-0.278483760735606,0.780641029255006,0.979686328107157
"ZNF599",48.7110649130367,0.333641401561743,1.20334886803945,0.277260743266687,0.781579900654305,0.979686328107157
"CPVL",785.51076073008,-0.149440414947947,0.533886843276089,-0.279910278423301,0.779546341275693,0.979686328107157
"ZNF141",2577.2599712752,0.172995598381486,0.62095834929134,0.278594528246402,0.780556012349346,0.979686328107157
"CLEC18C",27.9274795061952,-0.552610554139294,1.9926991888754,-0.277317598774738,0.781536247431693,0.979686328107157
"SNORA32",143.652239072086,0.191936692458589,0.694790396485058,0.276251216812432,0.782355121781922,0.979686328107157
"C10orf32-ASMT",59.9370616239991,0.628610512716942,2.25861136101787,0.278317254383087,0.780768832085169,0.979686328107157
"OR6W1P",19.2074996386556,-0.390012077976769,1.39962663117063,-0.27865437059494,0.780510082903404,0.979686328107157
"RAD51D",2368.16551413327,0.0992419625809366,0.36030572835649,0.275438203643395,0.78297959645756,0.979686328107157
"ATP2C1",20064.6657727781,-0.0825908454996267,0.29659822999973,-0.278460345160192,0.780659001645559,0.979686328107157
"ACBD7",19.588290213545,-0.84801164097462,3.0702026010671,-0.276207062257025,0.782389033257864,0.979686328107157
"RPARP-AS1",9.20163393377087,-0.586743834727117,2.13073813096528,-0.275371161852398,0.783031097443333,0.979686328107157
"SLC27A4",2001.54054330086,-0.136092578903821,0.494188998211777,-0.275385691296795,0.783019935955718,0.979686328107157
"SUN2",3077.98622787518,-0.0910445332551477,0.325091745087243,-0.280057967115451,0.779433032148895,0.979686328107157
"PSORS1C2",8.27727592349376,-0.723155782705047,2.58959465972397,-0.279254430800429,0.780049574618174,0.979686328107157
"USP17L3",184.598060734695,-0.226235568298925,0.818972505250864,-0.276243178920427,0.782361294993703,0.979686328107157
"SF1",5695.56377455389,-0.0770069216905523,0.277371005150019,-0.277631476472828,0.781295266936463,0.979686328107157
"SNORD18C",11.0594740945618,0.290572238739613,1.05066624327114,0.276559983344423,0.782117995212392,0.979686328107157
"LRIG1",1427.10166547409,0.179072377336489,0.643228259124168,0.278396315454668,0.780708147603508,0.979686328107157
"SLX1B",3148.79156606766,0.128274382389923,0.459623538962306,0.279085755006214,0.780179014840503,0.979686328107157
"CBR1",646.108207742419,-0.128028090859147,0.46297733226367,-0.276532093338499,0.782139413351947,0.979686328107157
"ISLR2",28.4362858525522,0.552088517915336,1.99299550610901,0.277014431905668,0.781769024572986,0.979686328107157
"RPL23AP32",114.674106101894,0.248141362832729,0.900628504409475,0.275520219066829,0.782916594136409,0.979686328107157
"BOLA3",1506.82385164866,-0.140454689579607,0.505256643411153,-0.277986823946246,0.781022473247977,0.979686328107157
"MAP2K7",788.739667497679,0.128843239601099,0.463469226050521,0.277997399523252,0.781014354985692,0.979686328107157
"GPR107",3537.94905710213,-0.0752466760540937,0.272702240991099,-0.275929804539266,0.782601981516097,0.979686328107157
"EPM2A",190.212135304587,0.166406842008959,0.593929660257833,0.280179376690364,0.779339888290923,0.979686328107157
"RIMBP3C",331.047735034998,0.173415657547753,0.626906725422891,0.27662114715833,0.782071025019092,0.979686328107157
"TUB",124.577469415358,0.511381436834855,1.8383815213469,0.278169373928535,0.780882343475069,0.979686328107157
"TMEM70",1618.74616742363,-0.0633320281494684,0.229979198526296,-0.275381549963211,0.783023117314628,0.979686328107157
"OR1L6",23.0772017319223,0.371839587708477,1.33672249649078,0.278172611506612,0.780879858296192,0.979686328107157
"PPAP2A",651.849377649029,-0.132167602323943,0.471591637879464,-0.280258579049962,0.779279126971026,0.979686328107157
"RBM6",12107.4768600869,0.103741738322158,0.37446260692132,0.277041649565707,0.781748125550049,0.979686328107157
"OFD1",9864.3748394309,-0.137864096316608,0.497500371576109,-0.277113554468004,0.78169291428039,0.979686328107157
"FKSG29",113.5928822205,0.112541219208764,0.406531396899981,0.276832786020837,0.781908505017328,0.979686328107157
"DDT",1516.17213505363,0.0852228132687841,0.309502743089155,0.275353983677731,0.783044293737397,0.979686328107157
"PNMA3",46.9288423977237,-0.447082224850575,1.61350538038334,-0.277087532701227,0.781712894637835,0.979686328107157
"TNNT2",1427.30473963151,0.357110076021864,1.27763718983632,0.279508203786408,0.779854843096872,0.979686328107157
"GNL2",3894.231124222,0.0945639704382097,0.33932567125329,0.278682040439028,0.780488846351955,0.979686328107157
"DUX4",496.76051236532,0.363082079342384,1.30060276605063,0.27916446806038,0.78011861042254,0.979686328107157
"TNRC6C",771.911456191883,0.120636063561835,0.435643102964093,0.276914893730747,0.781845456092706,0.979686328107157
"MVP",4694.09285864394,-0.0896926407733318,0.323456345109879,-0.277294423588639,0.781554041078578,0.979686328107157
"FAM210A",666.192614947895,0.113657965614715,0.412422758044177,0.275586066476332,0.78286601273397,0.979686328107157
"MIRLET7C",21.9467166305645,-0.392897946575116,1.42243690850719,-0.276214673723176,0.782383187488348,0.979686328107157
"STRA13",79.8260463501235,-0.144801212840426,0.517018540781886,-0.280069671430822,0.77942405261133,0.979686328107157
"OR1Q1",13.223521870578,0.606919026600472,2.19170177984441,0.27691679232179,0.781843998218269,0.979686328107157
"RNF157",97.646338743179,-0.546882907295232,1.96032069212298,-0.278976245821786,0.780263054423927,0.979686328107157
"SNRPN",544.19839364758,-0.185049383858479,0.671225520571055,-0.275688838083876,0.782787069442274,0.979686328107157
"LRFN3",202.699028553999,0.141823085330319,0.513852719166406,0.275999483977413,0.782548462572673,0.979686328107157
"TMEM9B",642.577997390802,-0.133079321422977,0.482693265289282,-0.275701632885269,0.782777241361601,0.979686328107157
"FYN",951.162923966467,-0.147418602937401,0.532693963597726,-0.276741643441499,0.781978493322015,0.979686328107157
"COG5",11399.6835233044,0.0881902898142615,0.316558707175375,0.278590630474756,0.780559003944531,0.979686328107157
"ZNF254",1634.93825660565,0.206532664646564,0.742206919066391,0.278268309471378,0.78080640113715,0.979686328107157
"XRN2",7812.69781349201,-0.07219445534532,0.258765471781427,-0.278995705448294,0.780248120521726,0.979686328107157
"METAP1D",149.899910468477,-0.206142967682819,0.746982836400322,-0.275967475606552,0.782573047232515,0.979686328107157
"PPM1E",18.6176464724388,0.531118120793553,1.92696303635081,0.275624446745672,0.782836530936829,0.979686328107157
"SNORD77",75.8682186483117,0.168896536697538,0.611514998970775,0.276193612555381,0.782399362947703,0.979686328107157
"GPHN",3844.6942736762,0.079966958753721,0.288205390406143,0.277465173850602,0.781422943633465,0.979686328107157
"AATF",4120.86242881729,0.0646592739172878,0.230778276882708,0.280179203999129,0.779340020775159,0.979686328107157
"NNAT",59.1352796923856,-0.296156785651127,1.05788181897313,-0.279952618846028,0.779513856547112,0.979686328107157
"SYNE1-AS1",24.4221212568782,0.786961440578572,2.82816847762907,0.278258331073085,0.780814060401914,0.979686328107157
"PLG",40.2714445769039,0.641264780911091,2.32739872137983,0.275528543957826,0.782910199230336,0.979686328107157
"ZNF74",303.109939778836,-0.106250642273888,0.379903842321022,-0.279677724828341,0.779724769607483,0.979686328107157
"NRIP1",4674.5082395693,-0.119509472429275,0.434447824215504,-0.275083602145038,0.783252009370994,0.979801639516316
"HSPG2",44490.6666523347,0.108928075665026,0.395960247560053,0.275098513894392,0.783240553291472,0.979801639516316
"DHRS4L2",906.00553581928,0.116792883624798,0.425119380951617,0.274729614451735,0.783523977250354,0.979949737582387
"PVRL2",1641.88810538476,-0.0980995749446041,0.356938280860281,-0.274836239778395,0.783442054487429,0.979949737582387
"KHDRBS1",4228.01481184431,-0.0663844696725186,0.241658288196112,-0.274703881120956,0.783543749137164,0.979949737582387
"GNN",10.0514340191737,0.55597926834641,2.0263315511904,0.274377244937924,0.78379472815573,0.97999291752676
"CNOT4",2138.74107973609,-0.078008980784431,0.284332677552574,-0.274358126740486,0.783809418794326,0.97999291752676
"KRT2",24.017831024648,0.778654904525044,2.83636367869131,0.274525763524201,0.783680607423465,0.97999291752676
"DDX11L1",112.73050048088,0.15379565890454,0.560508017591061,0.274386189095956,0.783787855390252,0.97999291752676
"ATP6V1C2",291.346931851859,-0.280700337781345,1.02403032433163,-0.274113306131393,0.783997548521971,0.980155873600008
"KCNS2",104.72515910625,0.351603699163097,1.28561089693731,0.273491536203308,0.784475397569903,0.980454532166283
"DDX20",1259.56554127998,0.0865626007872035,0.316525665452192,0.273477351871417,0.784486299607903,0.980454532166283
"SLC44A3",874.583492818812,0.194484005653963,0.711284806142049,0.273426346204171,0.784525502771181,0.980454532166283
"FA2H",352.836124909939,0.341064229453513,1.2466916968577,0.273575439952933,0.784410910246596,0.980454532166283
"SNORA29",19.7741160455745,0.28758363152596,1.0507943723613,0.27368212001337,0.784328919486584,0.980454532166283
"GRID2IP",44.0458037311647,-0.223108719344262,0.816268546407788,-0.273327595833642,0.784601404261447,0.980477136163133
"CHMP3",1675.126776471,0.098985986950451,0.365171695757284,0.271066975070935,0.786339521044342,0.980478855442914
"SAMD4B",3569.93938136153,-0.103371772555404,0.382037404084695,-0.270580240181109,0.786713895129707,0.980478855442914
"MARK3",5519.62593464178,-0.0465540982335387,0.170960499635777,-0.272309090887778,0.78538436674005,0.980478855442914
"MYH7B",478.276604700178,0.100371694376029,0.373272678692236,0.268896439802886,0.788009376732848,0.980478855442914
"HACE1",2988.41626991631,0.0777864730362373,0.285314326604844,0.272634304634728,0.785134339248176,0.980478855442914
"EPHA6",38.3829968843031,0.627813729627759,2.31806004277353,0.27083583601941,0.786517296416162,0.980478855442914
"CHCHD10",1434.31055363214,-0.108417024140933,0.401028714890564,-0.270347284658952,0.786893091252693,0.980478855442914
"RNF123",3164.46042070222,0.0893051482383548,0.32942598777656,0.271093209255027,0.786319344318869,0.980478855442914
"ZCCHC10",950.556176444333,0.107020833817601,0.392424703722366,0.27271686212017,0.785070871777353,0.980478855442914
"CCL18",169.745893387652,-0.400154458044475,1.47760066634783,-0.270813669185418,0.786534346119968,0.980478855442914
"ANP32C",13.198595743466,-0.654002307037993,2.43358405265202,-0.268740381629838,0.788129474461808,0.980478855442914
"LIPG",990.36846709133,0.349464670993427,1.29829082718496,0.269172872268658,0.787796654899456,0.980478855442914
"SUCNR1",38.8751914746666,-0.228082480128625,0.848393049942229,-0.268840580606072,0.788052363730561,0.980478855442914
"KIAA0922",2135.52365645619,0.120741058652377,0.446995326872508,0.270117049091242,0.78707020619715,0.980478855442914
"OGDH",10805.4979900696,-0.0749501511562085,0.274666496850067,-0.272876932628306,0.784947818923799,0.980478855442914
"CCL21",47.7399788650858,0.548430100317274,2.02936939939993,0.270246560571693,0.786970574628149,0.980478855442914
"A3GALT2",82.1309172025594,-0.338372816718664,1.24402099831653,-0.271999280700702,0.785622572420353,0.980478855442914
"CORO6",114.660991473576,0.418915972439931,1.54907863100624,0.270429120933528,0.786830139137771,0.980478855442914
